"trap" "tubetotal" "occupation" "share_occ" "share_int" "share_unocc_wtint" "length" "spec_num" "bee_num" "oca" "oc" "or" "or_chambers" "or_males_p" "or_females_p" "or_parasite_num" "or_parasite_infested_p" "or_parasite_death_p" "or_unknown_death_p" "or_total_death_p" "or_total_alive_p" "days" "juliandays" "trap_o" "tube_o" "shade" "windprotection" "hang_location" "hang_location_sp" "floor" "flowers_100m" "seminatural_flowers" "exotic_flowers" "treespecies" "treeheight" "rainprotection" "visibility" "distance" "distance_class" "RW" "HW" "dist_forage0" "dist_forage2" "dist_nest0" "dist_nest2" "share_f0_250" "share_f2_250" "share_n0_250" "share_n2_250" "MSI_250" "MPFD_250" "TE_250" "ED_250" "MPS_250" "NumP_250" "share_f0_500" "share_f2_500" "share_n0_500" "share_n2_500" "MSI_500" "MPFD_500" "TE_500" "ED_500" "MPS_500" "NumP_500" "share_f0_750" "share_f2_750" "share_n0_750" "share_n2_750" "MSI_750" "MPFD_750" "TE_750" "ED_750" "MPS_750" "NumP_750" "share_f0_1000" "share_f2_1000" "share_n0_1000" "share_n2_1000" "MSI_1000" "MPFD_1000" "TE_1000" "ED_1000" "MPS_1000" "NumP_1000" "hang_location_sp.t" "juliandays.t" "shade.t" "hang_location.t"
222 36 "belegt" 13.888888889 33.333333333 22.222222222 9.53 1 1 0 0 1 43 30.56 69.44 1 4.65 2.33 13.95 16.28 83.72 96 160 "E" "NS" "Halblicht" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "TRUE" "FALSE" "andere Rosaceae" "Normal" NA NA 18368 "Laendlicher Raum" 4544468 5690667 184.0009043 0 184.0009043 336.6280051 10.30618555 89.69381445 10.30618555 0 1.763233333 1.337256667 4199.06987 0.021396909 65415.52178 3 40.30834539 56.69620606 40.54183688 2.807327825 1.593205 1.407112857 13609.60691 0.017332858 56085.0838 14 53.10882062 35.46911725 54.65449432 5.548296284 1.36824339 0.621792881 32399.77993 0.018337764 29946.33444 59 53.71125618 24.34246863 57.65017821 10.85040821 1.477510684 1.384093675 67003.76278 0.021330782 29946.33444 117 "ClassB" 15 "Partly_shaded" "Garden_or_allotment"
224 33 "unbelegt" 0 51.515151515 51.515151515 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 96 160 "E" "NS" "Halbschatten" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "FALSE" "FALSE" "Andere" "Normal" "Beregnet" "Aus 2 oder mehr Richtungen" 18368 "Laendlicher Raum" 4544468 5690667 184.0009043 0 184.0009043 336.6280051 10.30618555 89.69381445 10.30618555 0 1.763233333 1.337256667 4199.06987 0.021396909 65415.52178 3 40.30834539 56.69620606 40.54183688 2.807327825 1.593205 1.407112857 13609.60691 0.017332858 56085.0838 14 53.10882062 35.46911725 54.65449432 5.548296284 1.36824339 0.621792881 32399.77993 0.018337764 29946.33444 59 53.71125618 24.34246863 57.65017821 10.85040821 1.477510684 1.384093675 67003.76278 0.021330782 29946.33444 117 "ClassB" 15 "Partly_shaded" "Garden_or_allotment"
225 33 "unbelegt" 0 45.454545455 45.454545455 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 97 162 "S" "WO" "Halbschatten" "FALSE" "Hausgarten" NA 0 "TRUE" "TRUE" "TRUE" NA NA NA NA 3819 "Subzentrum" 4526967 5685834 176.1317642 141.557694 176.1317642 359.008554 4.967101426 33.12907796 5.077760076 0 1.433467059 1.399658824 7706.91605 0.039271597 11543.91561 17 20.0200402 21.78641603 28.13336237 1.283889119 1.99614125 1.39753375 30399.1058 0.038715547 32716.29888 24 21.56555191 22.76498744 29.35334561 0.851160142 1.516252316 1.37006 63213.9346 0.035778089 18598.24981 95 22.01220989 21.25227066 28.70329982 3.679291898 1.563023391 1.348204023 116033.8776 0.036939618 18598.24981 174 NA 17 "Partly_shaded" "Garden_or_allotment"
227 37 "belegt" 18.918918919 40.540540541 21.621621622 9.81 3 2 1 0 1 41 NA NA 1 87.8 73.17 0 73.17 26.83 94 159 "S" "WO" "Halbschatten" "TRUE" "Hausgarten" "Schuppenwand" 0 "TRUE" "TRUE" "TRUE" NA NA "Trocken" "Aus 2 oder mehr Richtungen" 12974 "Laendlicher Raum" 4535486 5680570 213.056877 0 78.62718176 77.38799138 1.302961521 66.87995007 4.169553823 29.26176479 1.368605385 1.398369231 5087.59284 0.025924494 15095.88964 13 15.59573591 45.74677358 20.01788827 31.89717534 1.600915385 1.389226154 20166.67914 0.025683782 30199.66051 26 27.6258347 30.61730332 34.53386919 28.59693307 1.424840132 1.376499079 44481.56976 0.025175866 23247.81226 76 32.62713997 22.07445706 44.81974708 27.62659161 1.516800177 1.380409912 72317.53276 0.023022432 23247.81226 113 "ClassC" 14 "Partly_shaded" "Garden_or_allotment"
228 32 "unbelegt" 0 18.75 18.75 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 92 159 NA "NS" "Halbschatten" "TRUE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" NA NA "Trocken" NA 16238 "Laendlicher Raum" 4529254 5673626 85.8920341 0 28.2949558 426.2059835 8.157407727 74.39327893 13.4587534 0 1.460246923 1.448331538 6959.8732 0.035464943 15095.88964 13 10.54619835 53.33939048 13.69039167 0.54319284 1.842788125 1.37234375 22025.85492 0.028051582 49074.44832 16 18.55405443 35.81298452 23.61627595 12.21734967 1.555515233 1.388846628 56156.10508 0.031783469 20544.57828 86 26.4322251 26.54756914 39.7495192 14.60793599 1.524615702 1.370530088 84617.73864 0.02693882 20544.57828 114 "ClassB" 14 "Partly_shaded" "Garden_or_allotment"
229 33 "unbelegt" 0 12.121212121 12.121212121 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 93 160 "N" "WO" "Halbschatten" "FALSE" "Hinterhof" "Holzzaun" 0 "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Aus weniger als 2 Richtungen" 2032 "Subzentrum" 4526303 5687536 4.268090385 793.3126685 4.268090385 786.7251068 7.726991101 0 12.11890861 0 1.441667143 1.654407143 7116.92878 0.03626524 14017.61181 14 11.1149827 0 15.74446013 0 2.017214286 1.40022 22718.60341 0.02893385 56085.0838 14 13.64205449 0 21.18551741 0 1.48436 1.381934032 47127.99984 0.026673704 28497.31826 62 22.10485069 3.369314497 30.09379186 1.886192281 1.496067442 1.349182016 94813.87222 0.030184186 28497.31826 129 "ClassE" 15 "Partly_shaded" "Backyard_or_park"
232 32 "unbelegt" 0 34.375 34.375 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 83 159 "S" "WO" "Halblicht" "FALSE" "Kleingarten" "Freisthehendes Objekt" 0 "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Aus 2 oder mehr Richtungen" 5091 "Surburban" 4530950 5691209 134.1122515 0 134.1122515 350.7131068 15.27173608 52.19894983 24.21388589 0 1.29484 1.30945 5024.76943 0.025604369 28035.22362 7 25.18564962 22.79427106 34.40048015 2.56460885 1.823860435 1.416768261 22485.06435 0.02863642 34138.74666 23 30.04814525 17.64458981 36.88401778 2.039259042 1.557786203 1.399481392 49935.3063 0.028262595 22364.98395 79 29.07359582 16.64632898 35.89719099 1.838967094 1.546827874 1.373014016 88944.08332 0.028315527 22364.98395 127 "ClassE" 14 "Partly_shaded" "Garden_or_allotment"
233 33 "belegt" 6.0606060606 33.333333333 27.272727273 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 77 164 "E" "NS" "Halbschatten" "FALSE" "Hausgarten" NA 0 "TRUE" "FALSE" "FALSE" NA NA NA NA 9340 "Laendlicher Raum" 4532609 5682831 99.49306146 0 0 43.35006237 3.915439727 37.83918295 25.40660628 4.271942245 1.457442353 1.363864118 8787.44702 0.044777584 11543.91561 17 20.24512304 25.42486449 33.11026531 1.591792983 1.668876129 1.378257097 26218.52038 0.033391257 25328.74752 31 37.17061411 19.91065705 47.65084127 1.655790628 1.447203113 1.37799934 57373.3505 0.032472411 16668.24276 106 41.17460575 21.06693377 50.4538928 4.141547497 1.441202848 1.373776727 94226.7336 0.02999727 16668.24276 165 NA 19 "Partly_shaded" "Garden_or_allotment"
234 33 "belegt" 27.272727273 51.515151515 24.242424242 10.06 3 2 1 0 1 39 NA NA 2 43.59 33.33 23.08 56.41 43.59 91 159 NA NA "Halbschatten" "FALSE" "Kleingarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" "Apfel/Birne" "Normal" "Beregnet" "Aus allen Richtungen (frei hängend)" 5736 "Surburban" 4523404 5684516 46.57904083 0 46.57904083 285.5961064 14.55167035 84.98353664 19.70291625 0 1.740655 1.45930375 8111.50592 0.041333236 12265.41068 16 22.28510611 69.54462751 38.54440191 2.594246385 1.994531818 1.458893636 29266.53646 0.037273135 23793.67191 33 19.89623161 50.00358989 40.31578864 13.11535185 1.730614712 1.374033942 67867.23708 0.038411785 16988.78589 104 14.95227232 37.4442732 33.7144759 24.53685718 1.681990412 1.424315529 118483.3098 0.037719399 16988.78589 170 "ClassB" 14 "Partly_shaded" "Garden_or_allotment"
235 NA "belegt" NA NA NA 7.37 1 1 0 0 1 45 NA NA 1 2.22 0 15.56 15.56 84.44 96 160 "E" "NS" "Volllicht" "TRUE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "FALSE" "FALSE" NA NA NA NA 1122 "Subzentrum" 4525071 5689924 135.0569088 286.4805483 135.0569088 400.483803 12.22325554 0 13.90038435 0 1.333651429 1.334334286 4200.26379 0.021402993 28035.22362 7 23.0387655 3.847299283 28.66021249 3.033584512 1.792851765 1.372221176 18803.51303 0.023947688 46187.71607 17 27.27727445 6.698065829 37.02462504 7.137891132 1.532834545 1.380410606 45432.12686 0.025713867 26770.20741 66 29.31942451 12.0478279 40.89540364 9.224240952 1.623734476 1.378785524 84984.83165 0.027055092 26770.20741 105 "ClassB" 15 "Fully_sunlit" "Garden_or_allotment"
236 32 "belegt" 12.5 21.875 9.375 9.37 2 1 0 0 1 22 NA NA 1 22.73 18.18 18.18 36.36 63.64 96 160 "N" "WO" "Vollschatten" "FALSE" "Hausgarten" NA 0 "TRUE" "FALSE" "FALSE" NA NA NA NA 10845 "Laendlicher Raum" 4517021 5695442 68.53654399 0 68.53654399 116.7221173 27.86223803 65.07061177 33.66434655 6.473826555 1.608999231 1.407814615 7172.76362 0.036549754 15095.88964 13 43.0581005 36.12319163 46.40319233 2.533175696 2.024846818 1.417217727 23379.85395 0.029776002 35690.50787 22 43.37106491 37.53662747 47.96406044 2.886318765 1.548651099 1.388655165 52880.92573 0.029929769 19415.7553 91 42.51011778 31.52258484 53.88764831 4.9365975 1.567417722 1.468790949 92568.78395 0.029472224 19415.7553 158 NA 15 "Fully_shaded" "Garden_or_allotment"
237 32 "belegt" 9.375 18.75 9.375 9.4 1 0 0 0 0 NA NA NA NA NA NA NA NA NA 93 164 NA "NS" "Halbschatten" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" NA NA NA NA 2304 "Subzentrum" 4526369 5687269 4.153304768 593.2900017 4.153304768 776.1855071 17.25554755 0 18.07589004 0 1.505789375 1.6913175 7379.37778 0.037602583 12265.41033 16 15.1483239 0 19.17779538 0 2.112379231 1.396982308 23621.46653 0.030083714 60399.32101 13 19.37983492 1.689656697 27.19214921 0 1.503177273 1.376342424 50654.52848 0.028669663 26770.20806 66 24.66603914 5.455256095 30.26256498 2.751628641 1.537073798 1.377237364 95366.7828 0.030360207 26770.20806 129 "ClassB" 19 "Partly_shaded" "Garden_or_allotment"
238 35 "unbelegt" 0 28.571428571 28.571428571 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 97 161 "S" "WO" "Vollschatten" "TRUE" "Haus" "Fenster" 0 "TRUE" "TRUE" "TRUE" NA NA NA NA 2358 "Subzentrum" 4528399 5688910 104.1576849 488.7681566 113.840719 617.9626901 11.02073642 0 14.78404506 0 1.424240667 1.448530667 6602.35833 0.033643179 13083.10436 15 23.37864845 0.034765949 28.43786895 0 2.153038182 1.44859 21869.81223 0.02785285 71381.01574 11 15.49757638 4.235198503 20.89110854 0.736522012 1.47604527 1.366287568 53079.74639 0.030042299 23876.13151 74 20.90075211 8.232364126 26.63237112 1.803846959 1.538510233 1.366966899 100480.1895 0.03198807 23876.13151 129 "ClassD" 16 "Fully_shaded" "House"
240 31 "unbelegt" 0 41.935483871 41.935483871 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 95 161 "W" "NS" "Halbschatten" "FALSE" "Hinterhof" "Baum/Strauch" NA "TRUE" "TRUE" "TRUE" NA NA NA NA 2760 "Subzentrum" 4526361 5686810 57.07516215 201.897479 57.07516215 760.959004 29.45421729 1.013757535 27.27676995 0 1.673099167 1.4014725 8283.4839 0.042209573 16353.8807 12 24.29359102 8.174561178 25.72447268 0 1.992077333 1.385394667 24674.37362 0.03142467 52346.07821 15 26.02297122 8.475619855 28.70554211 0 1.540496486 1.37960527 54259.87179 0.030710231 23876.13151 74 26.65241624 9.750047703 32.0684223 3.628216896 1.608247122 1.441101295 99796.9377 0.031770555 23876.13151 139 "ClassB" 16 "Partly_shaded" "Backyard_or_park"
241 32 "unbelegt" 0 37.5 37.5 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 55 160 NA NA "Vollschatten" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" NA NA NA NA 2531 "Subzentrum" 4525650 5687077 139.1453756 390.4973467 137.52853 54.10297347 8.456207339 0 9.178284444 27.76674223 1.4575875 1.4131425 7051.65768 0.035932643 16353.88044 12 19.72150453 1.548138635 18.5401393 24.84554503 2.064964815 1.502771481 27725.27392 0.035310221 29081.15432 27 20.97938319 10.03466765 23.22558293 20.97377344 1.560724896 1.387557292 61315.28238 0.034703482 18404.51804 96 20.0218235 10.70294232 24.57209353 24.5962515 1.602290597 1.382038731 96650.44864 0.030768864 18404.51804 134 "ClassB" 15 "Fully_shaded" "Garden_or_allotment"
243 30 "belegt" 10 30 20 7.73 2 2 1 0 1 5 100 0 1 100 20 0 20 80 93 162 "S" "WO" "Volllicht" "TRUE" "Haus" "Balkon" NA "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Aus allen Richtungen (frei hängend)" 3888 "Subzentrum" 4526221 5685674 70.01739485 94.270485 45.92465635 191.9486799 16.38238712 4.642216159 19.49048207 1.146325264 1.440420909 1.392214545 10131.95521 0.051628701 8920.298424 22 20.1550206 3.800029422 20.74635449 12.27364298 2.008093571 1.418317143 32377.02073 0.04123457 28042.5419 28 17.00335483 7.098677817 21.03261797 23.54665469 1.540852121 1.382329798 65572.57158 0.03711304 17846.80537 99 17.41958812 13.9905961 25.04714805 26.16918144 1.596481234 1.374852338 113107.4164 0.036007973 17846.80537 154 "ClassA" 17 "Fully_sunlit" "House"
246 30 "belegt" 46.666666667 23.333333333 0 9.15 1 1 0 0 1 139 NA NA 1 50.36 25.9 10.07 35.97 64.03 105 174 "S" "WO" "Volllicht" "FALSE" "Haus" "Balkon" 1 "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Aus 2 oder mehr Richtungen" 4345 "Surburban" 4529415 5686714 175.4253881 37.55011908 1.491905188 523.056361 4.004442811 10.71705724 9.900127911 0 1.539790556 1.401408333 9079.42846 0.046265413 10902.58696 18 17.26520737 22.18763892 19.64198844 0 1.749214483 1.391375517 26299.97582 0.033494997 27075.5577 29 17.99607404 24.2300389 20.69451247 1.893888662 1.52377759 1.625430602 54370.68281 0.030772948 21287.1534 83 20.15955283 24.81079895 23.89906619 3.847957612 1.555404333 1.773213667 94417.97249 0.030058151 21287.1534 150 "ClassA" 29 "Fully_sunlit" "House"
247 34 "belegt" 2.9411764706 35.294117647 32.352941176 9.2 1 0 0 0 0 NA NA NA NA NA NA NA NA NA 100 160 "S" "WO" "Halblicht" "TRUE" "Haus" "Balkon" 2 "TRUE" "TRUE" "FALSE" NA NA "Beregnet" "Verdeckt" 354 "Zentrum" 4526039 5689902 82.77960718 440.2806831 37.00997011 544.9666329 15.40587049 0 23.93300003 0 1.609156667 1.385052222 6070.60727 0.030933572 21805.17393 9 17.30046313 0.463368606 22.59700722 0 2.000487857 1.484434286 19626.39845 0.024995694 56085.0838 14 16.72458714 4.554781002 27.59198866 0.972797835 1.559234706 1.36666549 42001.70412 0.023772301 34643.79867 51 18.31047735 7.757512162 32.81888747 2.374282551 1.568337765 1.362562353 74208.23092 0.023624339 34643.79867 85 "ClassA" 15 "Partly_shaded" "House"
249 35 "unbelegt" 0 28.571428571 28.571428571 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 87 155 "N" "WO" "Halblicht" "FALSE" "Kleingarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" "Apfel/Birne" NA NA NA 3002 "Subzentrum" 4524485 5687052 125.7425416 0 87.6465458 127.5045977 13.40911707 68.08603692 23.6988734 13.27632188 1.81614875 1.50813625 7751.41526 0.039498349 12265.41033 16 9.301584828 37.65683773 14.44409321 37.93397845 2.083503158 1.400535263 23384.28745 0.029781648 41325.85122 19 12.56413876 29.26619256 17.10795281 40.84743257 1.736721711 1.488505658 52721.23972 0.029839389 23247.81226 76 16.45422873 22.02901119 22.00228875 44.12572757 1.694034454 1.396260588 91738.74477 0.029205213 23247.81226 119 "ClassB" 10 "Partly_shaded" "Garden_or_allotment"
250 31 "unbelegt" 0 25.806451613 25.806451613 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 83 157 "W" "NS" "Volllicht" "TRUE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "FALSE" "TRUE" "Andere" NA NA NA 6605 "Surburban" 4520497 5686117 186.8943003 0 186.8943003 864.4958305 4.002735227 89.5253173 4.36029693 0 1.393999091 1.380675455 5353.61409 0.027280045 17840.59354 11 31.67914107 59.216876 37.32438161 0 2.178798333 1.404601667 18500.73484 0.023562077 65432.59776 12 45.05859311 37.25570527 48.44866574 0 1.862165 1.376167308 31738.46559 0.01796347 67955.14354 26 45.1541847 28.7440212 47.50280321 1.327091936 1.839565156 1.4611325 60808.72236 0.019358579 67955.14354 64 "ClassB" 12 "Fully_sunlit" "Garden_or_allotment"
252 33 "unbelegt" 0 39.393939394 39.393939394 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 90 156 "E" "NS" "Halbschatten" "TRUE" "Hinterhof" "Mauer" 0 "TRUE" "TRUE" "TRUE" NA NA NA NA 2200 "Subzentrum" 4525758 5687393 53.35143028 393.7878535 61.3852418 247.0290379 19.51449138 0 16.84767639 0.009258258 1.438261429 1.452162857 6798.65879 0.034643454 14017.61181 14 11.7094931 3.207409215 15.83641283 9.09482189 1.806289565 1.522652609 21906.23965 0.027899243 34138.74666 23 16.96025142 12.25603972 24.78673595 10.94114604 1.5547375 1.42587 56957.94999 0.032237301 18404.51804 96 20.46123207 10.09602064 26.61106833 14.09430931 1.578671233 1.491692055 100344.3753 0.031944833 18404.51804 146 "ClassD" 11 "Partly_shaded" "Backyard_or_park"
254 35 "unbelegt" 0 34.285714286 34.285714286 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 91 157 "S" "WO" "Vollschatten" "TRUE" "Haus" "Balkon" 3 "TRUE" "FALSE" "TRUE" NA NA NA NA 2212 "Subzentrum" 4528182 5690395 3.497263109 429.5021487 3.497263109 437.2886197 2.998336015 0 22.93730651 0 1.493046667 1.378208333 4143.809 0.02111532 32707.76089 6 11.83549138 0.416788662 49.2555559 1.348699833 1.6522725 1.416603125 16817.41342 0.021418241 49074.44832 16 18.52276245 2.89991039 49.69955625 2.617691253 1.564032069 1.363404138 43662.98618 0.024712561 30462.65055 58 17.36045194 7.619667338 42.61783335 2.797199421 1.641847065 1.367186739 81569.29746 0.025967749 30462.65055 92 "ClassA" 12 "Fully_shaded" "House"
256 32 "unbelegt" 0 37.5 37.5 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 105 174 NA NA "Vollschatten" "FALSE" "Hinterhof" "Mauer" NA "TRUE" "TRUE" "TRUE" NA NA "Beregnet" "Verdeckt" 2100 "Subzentrum" 4525819 5687485 24.85288109 386.3643441 66.70884078 333.6310375 10.98840622 0 9.544931631 0 1.426200769 1.4844 6025.69238 0.030704702 15095.88964 13 11.46280136 3.403915858 15.53977903 3.406439014 1.81580619 1.392099524 22744.13274 0.028966363 37390.05586 21 15.08828093 10.66845262 23.2766238 7.983310357 1.447687561 1.380257561 52568.80188 0.029753112 21546.75283 82 19.78255258 9.688513018 26.57400834 10.36443364 1.543319247 1.386581096 101293.1273 0.03224687 21546.75283 146 "ClassD" 29 "Fully_shaded" "Backyard_or_park"
257 32 "belegt" 15.625 25 9.375 9.74 2 1 0 0 1 32 28.57 71.43 1 34.38 9.38 3.12 12.5 87.5 120 184 "W" "NS" "Halblicht" "TRUE" "Haus" "Balkon" 4 "TRUE" "FALSE" "TRUE" NA NA "Trocken" "Aus weniger als 2 Richtungen" 1291 "Subzentrum" 4526136 5688270 102.1239558 653.2066634 110.1427196 777.3673603 11.21902576 0 12.92912684 0 1.332276 1.3645 5105.48096 0.026015645 19624.65653 10 14.44703749 0 15.6569496 0 2.016915333 1.402124667 22361.87936 0.028479535 52346.07821 15 21.45331602 1.07876315 25.11137711 0 1.529935926 1.439088642 54898.35012 0.0310716 21812.76209 81 22.80345353 6.243809726 32.90467716 1.074530224 1.547901575 1.377159055 95836.44837 0.030509726 21812.76209 127 "ClassA" 39 "Partly_shaded" "House"
260 33 "unbelegt" 0 33.333333333 33.333333333 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 93 162 "E" "NS" "Halbschatten" "TRUE" "Haus" "Balkon" 3 "TRUE" "TRUE" "TRUE" NA NA NA NA 1077 "Subzentrum" 4525201 5690100 177.6451623 326.2680207 177.6451623 192.1212596 2.266543134 0 2.266543134 4.212508443 1.67474 1.367996667 2638.54643 0.013445058 65415.52178 3 10.9647992 4.85268578 17.4772477 12.58869382 1.676392 1.3853505 16819.47162 0.021420862 39259.55866 20 18.44631926 14.45009119 32.11375038 10.00174235 1.530812097 1.374832419 44478.71992 0.025174253 28497.31826 62 24.83615728 14.23928977 34.94369989 12.65878022 1.615889596 1.382704545 79381.77298 0.025271347 28497.31826 99 "ClassA" 17 "Partly_shaded" "House"
261 32 "unbelegt" 0 40.625 40.625 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 90 162 "S" "WO" "Halbschatten" "FALSE" "Hausgarten" "Baum/Strauch" 0 "TRUE" "TRUE" "TRUE" "Apfel/Birne" "Hoch (>2m)" "Beregnet" "Aus weniger als 2 Richtungen" 16861 "Laendlicher Raum" 4541206 5682005 86.2745334 0 51.59000865 28.07939538 18.72921273 23.3205882 26.72072327 16.71858878 1.333614706 1.353280588 7955.91737 0.040540416 11543.91561 17 8.215332247 11.27396752 10.96475314 39.89891315 1.508498571 1.390647714 22857.51685 0.029110766 22434.03352 35 4.631517775 14.13900112 9.933713246 39.62903927 1.430726118 1.374410941 50341.16183 0.028492303 20786.2792 85 9.44012817 16.58428534 13.80950754 38.10485661 1.451374551 1.373061859 92168.98213 0.02934218 20786.2792 156 "ClassB" 17 "Partly_shaded" "Garden_or_allotment"
262 34 "belegt" 2.9411764706 8.8235294118 5.8823529412 7.6 1 0 0 0 0 NA NA NA NA NA NA NA NA NA 89 157 NA NA "Halblicht" "FALSE" "Hausgarten" NA NA "TRUE" "TRUE" "FALSE" NA NA NA NA 3047 "Subzentrum" 4523090 5689399 159.6449187 351.3818776 159.6449187 513.7264606 12.25327439 0 12.25327439 0 1.469475556 1.366367778 6282.05976 0.032011056 21805.17393 9 14.21532965 6.006346655 14.23466413 0 1.8294625 1.3798025 19974.38049 0.025438875 65432.59776 12 18.04233182 11.94192721 18.16100661 2.886017441 1.602234706 1.539390784 44891.04934 0.025407625 34643.79867 51 21.72295472 14.3016053 23.53967437 9.753429265 1.606540928 1.380566701 85937.10373 0.027358249 34643.79867 97 NA 12 "Partly_shaded" "Garden_or_allotment"
263 31 "belegt" 16.129032258 22.580645161 6.4516129032 9.75 2 1 0 0 1 37 NA NA 1 5.41 5.41 29.73 35.14 64.86 86 167 "N" "WO" "Halbschatten" "FALSE" "Hausgarten" "Baum/Strauch" NA "TRUE" "TRUE" "TRUE" NA NA NA NA 2857 "Subzentrum" 4524339 5687337 112.2086099 0 112.2086099 73.31949611 10.30910603 30.09323625 16.11742027 31.13498043 1.49673625 1.42881125 7909.17271 0.040302222 12265.41033 16 11.93653042 23.94195513 16.85636888 31.24350138 1.977602222 1.394544444 23021.04712 0.029319035 43621.73184 18 13.0161557 22.78660001 16.7476447 34.8978117 1.724284125 1.45209525 52672.7909 0.029811968 22085.42165 80 20.80709467 22.82033195 29.08777115 32.89927348 1.678691102 1.429798661 93713.14791 0.029833769 22085.42165 127 "ClassB" 22 "Partly_shaded" "Garden_or_allotment"
264 33 "unbelegt" 0 51.515151515 51.515151515 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 97 161 "S" "WO" "Halblicht" "TRUE" "Haus" "Fenster" 0 "TRUE" "TRUE" "FALSE" NA NA NA NA 1313 "Subzentrum" 4524982 5688929 182.8915306 141.9331536 141.9331536 118.0096553 4.722690165 8.753146648 13.47182173 12.41042875 1.593693529 1.471565294 8244.98902 0.042013418 11543.91561 17 26.4495824 17.51460013 42.41372758 11.20504748 1.978690645 1.403559032 34654.88579 0.044135603 25328.74752 31 25.7002302 17.92166296 43.46615591 9.567832443 1.604419681 1.382280532 67306.11505 0.038094199 18796.10353 94 25.47757882 14.79691762 42.57658943 10.25437118 1.575679231 1.370423636 107497.1262 0.034221926 18796.10353 143 "ClassD" 16 "Partly_shaded" "House"
265 33 "unbelegt" 0 42.424242424 42.424242424 NA NA NA 0 0 0 NA NA NA NA NA NA NA NA NA 74 159 "N" "WO" "Vollschatten" "TRUE" "Haus" "Fenster" 3 "TRUE" "TRUE" "TRUE" NA NA "Trocken" "Aus weniger als 2 Richtungen" 2981 "Subzentrum" 4523818 5687683 105.9467545 26.158956 105.9467545 387.1342237 22.09668765 9.728300597 22.09668765 0 1.507398 1.361191 6361.72428 0.032416997 19624.65653 10 33.81400908 3.799451931 34.88480701 4.310264668 1.871315 1.469615455 22215.82934 0.028293529 35690.50787 22 31.27771897 8.80585114 34.55741161 11.22375824 1.539614605 1.391231842 51990.62893 0.029425875 23247.81226 76 27.28286971 11.72801454 33.54075948 15.32456019 1.600239909 1.365865636 87967.56555 0.028004651 23247.81226 110 "ClassD" 14 "Fully_shaded" "House"
